STATE,AGE.REFP,SEX.REFP,AGE.SPOUSE,SEX.SPOUSE,NUM.CHILD,SALARY,EDU.FATHER,EDU.MOTHER,RACE.SPOUSE,RELIGION.SPOUSE,RACE.REFP,RELIGION.REFP
36,26,1,28,2,1,0,4,4,2,1,5,1
45,64,1,61,2,0,0,6,6,1,7,1,7
45,37,1,35,2,0,0,7,8,1,12,1,6
36,57,1,44,2,0,105000,0,0,2,4,1,4
36,23,2,0,0,0,45000,0,0,0,0,2,4
51,76,2,0,0,0,0,0,0,0,0,1,31
51,59,1,58,2,0,85000,4,4,1,31,1,31
37,52,1,53,2,0,180000,3,3,1,15,1,15
37,22,1,23,2,0,0,4,8,1,14,1,14
51,34,2,0,0,0,43400,0,0,0,0,1,14
49,74,1,73,2,0,0,4,4,1,21,1,21
49,48,1,48,2,3,92000,8,7,1,21,1,21
37,46,1,46,2,2,135200,6,6,1,21,1,21
49,47,1,46,2,4,0,6,7,1,21,1,21
49,41,1,40,2,2,0,6,7,1,21,1,21
49,29,1,24,2,0,0,7,7,1,21,1,1
6,88,2,0,0,0,0,0,0,0,0,1,1
6,67,2,64,2,0,0,8,6,1,1,1,19
6,60,2,0,0,0,0,0,0,0,0,2,15
48,47,1,0,0,0,85000,0,0,0,0,2,6
13,46,1,43,2,0,65000,7,4,2,6,2,6
1,44,2,0,0,0,65200,0,0,0,0,2,6
6,32,2,0,0,1,0,0,0,0,0,2,99
13,52,2,0,0,1,63000,0,0,0,0,1,15
36,66,1,68,2,0,0,99,4,2,6,7,20
1,40,1,39,2,1,0,2,8,2,6,2,6
6,25,1,29,2,1,0,4,7,2,6,7,4
55,66,1,0,0,0,0,0,0,0,0,1,1
48,59,1,59,2,0,0,4,4,1,13,1,13
55,34,1,33,2,2,45000,4,4,1,29,1,29
48,31,1,0,0,0,0,0,0,0,0,1,6
47,20,2,0,0,0,0,0,0,0,0,1,15
48,35,1,36,2,3,90000,8,7,1,14,2,14
41,71,1,74,2,0,0,0,0,4,1,1,1
48,71,1,71,2,0,0,6,4,1,14,1,14
48,40,1,41,2,2,195000,7,7,1,14,1,14
48,38,1,32,2,2,48000,8,7,1,6,1,6
48,35,1,35,2,3,80000,8,7,1,31,1,31
53,73,2,0,0,0,0,0,0,0,0,1,9
53,70,2,0,0,0,0,0,0,0,0,1,14
53,39,2,0,0,0,0,0,0,0,0,1,14
12,49,1,44,2,1,0,7,6,1,13,1,13
53,81,1,69,2,0,0,2,4,1,21,1,24
53,64,1,61,2,0,0,0,0,1,1,1,1
53,60,2,0,0,0,0,0,0,0,0,1,14
53,56,2,0,0,0,0,0,0,0,0,1,1
29,37,1,34,2,2,0,7,6,1,14,1,3
38,28,1,25,2,0,125000,7,6,1,9,1,9
53,45,1,32,2,0,72000,6,7,1,14,1,14
25,51,1,54,2,1,84000,8,5,1,1,1,1
36,52,1,51,2,0,143188,8,6,1,16,1,16
19,68,1,0,0,0,0,0,0,0,0,1,14
19,28,1,26,2,2,0,6,4,1,99,1,99
8,56,1,56,2,0,0,2,4,1,15,1,14
19,60,1,59,2,0,0,2,4,1,14,1,14
19,32,1,31,2,4,0,4,4,1,14,1,1
19,37,1,34,2,2,0,5,4,1,21,1,4
48,67,2,0,0,0,0,0,0,0,0,1,4
31,68,1,65,2,0,400,4,4,1,10,1,10
31,34,1,31,2,2,0,7,7,1,9,1,9
31,44,1,44,2,2,115000,6,5,1,9,1,9
31,39,1,39,2,2,68000,6,6,1,9,1,9
48,76,1,76,2,0,0,2,4,1,1,1,1
31,51,1,0,0,0,0,0,0,0,0,1,1
20,60,1,55,2,0,0,4,4,1,14,1,15
20,33,1,29,2,2,0,4,4,1,14,1,14
20,31,1,33,2,2,0,4,4,1,1,1,4
53,75,2,0,0,0,0,0,0,0,0,1,4
47,42,1,37,2,0,1000,4,5,1,14,1,15
47,26,1,27,2,0,0,4,5,1,16,1,1
47,43,1,39,2,2,42000,8,6,1,15,1,15
47,47,1,44,2,0,0,2,2,1,31,1,6
47,24,1,24,2,0,0,3,3,1,15,1,14
51,87,2,0,0,0,0,0,0,0,0,1,6
26,74,2,0,0,0,0,0,0,0,0,1,9
26,50,1,0,0,1,0,0,0,0,0,1,15
26,30,1,28,2,1,0,7,7,1,4,1,9
26,27,2,0,0,0,0,0,0,0,0,1,15
55,26,1,24,2,0,55000,7,7,1,15,1,15
26,54,1,55,2,0,0,4,4,1,9,1,9
26,52,1,53,2,0,0,4,4,1,9,1,9
26,39,1,34,2,4,0,7,4,1,14,1,14
26,31,1,30,2,1,0,6,4,1,9,1,9
40,74,1,76,2,0,0,1,1,1,6,1,6
13,71,2,0,0,0,0,0,0,0,0,1,10
40,53,1,0,0,0,0,0,0,0,0,1,14
13,47,1,48,2,2,0,4,6,1,6,1,6
26,47,1,45,2,3,138000,7,6,1,4,1,4
26,44,1,42,2,2,125000,7,6,1,4,1,4
54,71,2,0,0,0,0,0,0,0,0,1,6
54,52,1,0,0,0,0,0,0,0,0,1,6
54,51,1,0,0,0,0,0,0,0,0,1,1
54,51,1,0,0,1,0,0,0,0,0,1,4
54,47,1,0,0,1,0,0,0,0,0,1,1
54,31,1,30,2,2,0,5,5,1,14,1,14
54,26,1,0,0,0,0,0,0,0,0,1,6
37,23,1,0,0,0,0,0,0,0,0,1,1
21,23,1,22,2,1,0,2,2,1,14,1,2
54,19,2,0,0,0,0,0,0,0,0,1,1
54,46,2,0,0,1,0,0,0,0,0,1,1
54,22,1,24,2,1,0,6,4,1,1,1,1
54,25,1,25,2,0,0,3,3,1,1,1,1
41,46,1,47,2,1,0,8,4,1,15,1,15
26,63,1,70,2,0,0,4,4,1,9,1,15
26,41,2,0,0,2,0,0,0,0,0,1,1
36,59,1,0,0,0,86400,0,0,0,0,1,13
6,34,1,0,0,0,0,0,0,0,0,1,1
6,48,1,48,2,2,122000,6,6,1,99,1,99
6,65,2,0,0,0,80000,0,0,0,0,1,19
6,27,1,32,2,0,0,0,7,4,1,1,1
6,65,1,62,2,0,0,5,7,1,14,1,6
39,56,1,55,2,0,0,4,7,2,15,2,15
39,51,1,45,2,2,0,99,99,2,99,2,14
39,51,1,0,0,0,0,0,0,0,0,2,1
17,70,2,0,0,0,0,0,0,0,0,1,4
39,41,1,0,0,0,0,0,0,0,0,1,6
39,75,1,73,2,0,0,4,7,1,9,1,9
12,68,1,68,2,0,0,6,7,1,4,1,13
27,82,1,81,2,0,133000,2,7,1,20,1,20
27,54,1,55,2,1,130000,8,7,1,9,1,9
27,25,1,25,2,0,0,4,8,1,2,1,2
24,47,2,0,0,1,110000,0,0,0,0,1,6
27,48,1,49,2,1,80000,5,5,1,9,1,9
55,68,1,66,2,0,0,6,7,1,9,1,10
26,70,1,73,2,0,0,2,3,1,4,1,4
39,68,1,68,2,0,0,7,6,1,4,1,4
4,64,1,0,0,0,0,0,0,0,0,1,4
6,35,2,0,0,0,145000,0,0,0,0,1,1
37,31,2,0,0,0,117000,0,0,0,0,1,3
41,28,2,0,0,0,0,0,0,0,0,1,1
39,62,1,62,2,0,86000,8,6,1,4,1,4
35,58,1,58,2,0,165000,7,6,1,1,1,1
39,70,1,66,2,0,0,8,6,1,4,1,99
39,34,1,35,2,2,0,8,8,1,14,1,14
26,32,1,32,2,0,75000,7,8,1,4,1,4
39,34,1,32,2,0,65000,7,7,1,4,1,10
53,37,1,36,2,0,0,2,7,1,1,1,1
6,71,1,0,0,0,0,0,0,0,0,1,12
39,49,1,48,2,1,0,4,4,1,14,1,1
39,46,2,0,0,0,71000,0,0,0,0,1,14
39,26,1,0,0,0,0,0,0,0,0,1,1
55,55,1,52,2,3,0,7,8,1,4,1,4
53,31,1,30,2,0,120000,8,8,1,1,1,14
53,69,1,66,2,0,0,3,4,1,13,1,13
55,27,1,24,2,1,0,7,7,1,4,1,4
25,75,1,0,0,0,0,0,0,0,0,1,4
25,53,1,48,2,1,63000,3,4,1,4,1,4
12,83,1,86,2,0,0,6,4,1,99,1,99
17,82,2,0,0,0,0,0,0,0,0,1,14
17,57,1,50,2,0,124000,99,99,1,18,1,18
17,48,1,42,2,0,110000,8,99,1,1,1,1
17,27,1,0,0,0,0,0,0,0,0,1,1
26,66,1,0,0,0,0,0,0,0,0,1,4
8,40,1,0,0,0,0,0,0,0,0,1,1
26,35,2,0,0,3,0,0,0,0,0,1,4
26,49,1,42,2,0,105000,4,4,1,15,1,15
48,44,1,32,2,0,90000,4,4,1,99,1,99
12,61,1,59,2,0,112000,8,7,1,14,1,14
40,34,1,30,2,1,0,7,4,1,1,1,10
26,36,1,0,0,0,0,0,0,0,0,1,3
12,34,1,0,0,0,0,0,0,0,0,1,2
40,31,1,32,2,2,0,4,4,1,6,1,10
26,27,1,0,0,0,40000,0,0,0,0,1,3
0,26,2,0,0,0,3242.78,0,0,0,0,1,2
40,64,1,58,2,0,5000,7,7,1,10,1,10
26,58,1,55,2,0,91000,7,7,1,14,1,14
0,65,1,59,2,0,0,7,7,1,1,1,1
26,56,1,56,2,0,85000,7,7,1,1,1,1
12,33,2,0,0,3,0,0,0,0,0,1,1
40,30,1,29,2,1,87000,7,4,1,2,1,2
12,31,1,30,2,1,0,8,8,1,4,1,4
26,22,1,24,2,0,0,6,6,1,2,1,2
34,74,1,59,2,0,1206,3,3,1,4,1,4
36,79,2,0,0,0,0,0,0,0,0,1,15
36,53,2,0,0,0,0,0,0,0,0,1,14
36,46,1,42,2,3,300000,5,6,1,14,1,15
42,26,1,0,0,0,83000,0,0,0,0,1,14
36,62,1,59,2,0,0,4,4,1,4,1,4
36,35,1,32,2,0,115000,6,6,1,14,1,14
29,71,2,0,0,0,0,0,0,0,0,7,6
29,49,1,49,2,0,0,1,4,1,14,1,1
29,29,1,29,2,6,0,4,4,1,10,1,14
29,27,2,0,0,2,0,0,0,0,0,1,15
29,51,1,51,2,1,0,2,3,1,1,1,1
29,29,1,30,2,3,0,6,4,1,1,1,1
29,28,1,0,0,2,0,0,0,0,0,1,14
29,31,1,26,2,2,0,4,4,1,1,1,15
29,27,1,29,2,0,0,3,5,3,11,1,1
12,84,2,0,0,0,0,0,0,0,0,1,1
48,71,2,0,0,0,0,0,0,0,0,1,6
48,46,1,45,2,1,10000,4,3,1,6,1,6
48,45,1,40,2,2,127500,7,6,1,6,1,6
48,52,1,48,2,0,94500,8,7,1,6,1,6
42,66,1,54,2,0,0,4,4,1,1,1,1
42,71,1,70,2,0,0,2,4,1,6,1,6
42,48,2,0,0,0,0,0,0,0,0,1,6
42,47,1,0,0,0,0,0,0,0,0,1,14
42,38,2,0,0,0,70000,0,0,0,0,1,4
37,25,2,0,0,0,0,0,0,0,0,1,14
18,61,2,0,0,0,0,0,0,0,0,2,6
18,35,2,0,0,1,0,0,0,0,0,2,6
18,36,1,29,2,2,0,99,99,1,1,2,1
18,67,2,0,0,0,0,0,0,0,0,2,10
18,48,2,0,0,0,0,0,0,0,0,2,6
47,45,1,0,0,0,0,0,0,0,0,2,14
18,44,2,0,0,0,0,0,0,0,0,2,15
18,42,1,0,0,0,0,0,0,0,0,2,14
18,28,2,0,0,0,45000,0,0,0,0,2,15
18,25,1,0,0,0,0,0,0,0,0,2,1
18,23,2,0,0,0,0,0,0,0,0,2,6
18,49,2,0,0,0,0,0,0,0,0,2,6
18,30,1,0,0,0,0,0,0,0,0,2,99
18,41,2,0,0,3,0,0,0,0,0,3,1
18,41,2,0,0,3,0,0,0,0,0,2,4
18,52,1,43,2,1,90000,4,4,2,4,2,15
18,85,1,69,2,0,0,99,99,2,6,2,6
18,78,2,0,0,0,0,0,0,0,0,2,6
18,58,2,0,0,0,0,0,0,0,0,2,6
18,50,2,0,0,0,0,0,0,0,0,2,6
18,42,2,0,0,0,0,0,0,0,0,2,5
18,41,2,0,0,0,0,0,0,0,0,2,14
18,39,2,0,0,1,0,0,0,0,0,2,6
18,38,1,39,2,1,50000,99,99,2,11,2,11
18,36,1,35,2,3,0,4,4,2,1,2,14
48,31,1,29,2,3,0,4,4,2,14,2,1
18,30,2,0,0,1,0,0,0,0,0,2,14
18,29,1,0,0,0,0,0,0,0,0,2,14
18,24,2,0,0,0,0,0,0,0,0,2,1
18,23,2,0,0,0,1400,0,0,0,0,2,15
18,22,1,0,0,0,0,0,0,0,0,2,14
18,80,1,57,2,0,0,4,4,2,14,2,1
18,25,2,0,0,1,0,0,0,0,0,2,1
18,53,1,55,2,0,0,3,4,2,6,2,6
18,36,2,0,0,1,0,0,0,0,0,2,1
18,29,2,0,0,2,0,0,0,0,0,2,14
18,35,1,31,2,2,0,4,4,2,1,2,1
5,69,1,0,0,0,0,0,0,0,0,1,14
5,41,1,0,0,0,0,0,0,0,0,1,14
5,36,1,35,2,2,0,7,6,7,14,1,14
49,67,2,0,0,0,0,0,0,0,0,1,21
49,73,1,69,2,0,0,4,4,1,21,1,21
49,64,1,64,2,0,0,7,4,1,21,1,21
49,47,1,0,0,0,42000,0,0,0,0,1,1
49,41,1,40,2,4,134000,6,6,1,21,1,21
49,38,1,37,2,5,0,7,7,1,21,1,21
49,37,1,36,2,3,0,4,4,1,21,1,21
49,36,2,0,0,2,0,0,0,0,0,1,21
49,36,1,36,2,3,0,99,99,1,1,1,1
32,30,1,37,2,5,52000,8,8,1,21,1,21
49,76,1,70,2,0,0,4,6,1,21,1,1
49,64,1,63,2,0,0,3,6,1,21,1,21
49,47,2,0,0,1,64000,0,0,0,0,1,21
41,43,1,39,2,2,0,4,6,1,1,1,1
49,36,1,38,2,0,0,6,7,1,21,1,21
36,37,1,37,2,1,50000,7,8,1,1,1,1
39,91,1,88,2,0,0,99,4,1,9,1,9
51,66,2,0,0,0,0,0,0,0,0,2,14
12,41,1,27,2,0,0,4,4,7,1,2,1
51,30,1,27,2,2,0,99,4,2,14,2,14
51,32,2,0,0,4,0,0,0,0,0,2,1
51,48,1,40,2,2,0,2,6,2,6,2,6
39,50,2,0,0,0,0,0,0,0,0,1,3
6,42,1,41,2,1,0,7,6,1,4,1,4
39,45,1,47,2,2,9999999,7,5,1,4,1,4
39,90,1,89,2,0,0,6,4,1,4,1,4
39,66,1,67,2,0,0,2,6,1,4,1,4
39,65,1,65,2,0,0,0,0,1,4,1,4
39,60,1,61,2,0,110000,7,4,1,4,1,4
42,55,1,0,0,0,25000,0,0,0,0,1,4
39,62,2,0,0,0,0,0,0,0,0,1,4
39,37,1,31,2,0,88000,4,4,1,4,1,4
39,36,2,0,0,0,44000,0,0,0,0,1,4
39,29,1,28,2,1,85000,7,7,1,4,1,4
39,24,2,0,0,0,0,0,0,0,0,1,4
48,38,1,36,2,3,9999999,4,4,1,4,1,4
39,29,1,27,2,1,0,6,8,1,4,1,4
36,85,2,0,0,0,0,0,0,0,0,1,4
36,54,2,0,0,0,34000,0,0,0,0,1,4
36,52,2,0,0,0,76000,0,0,0,0,1,4
36,26,1,26,2,0,100000,7,4,1,4,1,4
51,64,1,61,2,0,250000,7,4,1,16,1,16
11,31,2,0,0,0,0,0,0,0,0,1,16
17,28,2,0,0,0,55000,0,0,0,0,1,16
6,71,1,71,2,0,0,4,0,1,28,1,4
40,50,1,42,2,0,225000,6,4,1,4,1,14
6,35,1,38,2,0,115000,6,4,1,1,1,1
41,45,1,47,2,2,50000,4,7,1,6,1,1
41,68,1,77,2,0,0,99,99,3,15,1,7
41,31,1,28,2,0,0,8,6,1,14,9,99
41,80,2,0,0,0,0,0,0,0,0,1,14
41,47,2,0,0,0,0,0,0,0,0,1,1
5,85,2,0,0,0,0,0,0,0,0,1,6
5,63,2,0,0,0,0,0,0,0,0,1,6
18,29,2,0,0,0,55000,0,0,0,0,1,15
5,26,1,23,2,0,0,4,6,1,15,1,15
5,24,1,0,0,0,0,0,0,0,0,1,6
28,64,1,57,2,0,0,4,4,1,6,1,6
47,38,1,37,2,2,1900,6,7,1,6,1,6
5,20,1,21,2,0,0,7,6,1,1,1,6
41,91,1,88,2,0,0,0,0,1,13,1,13
41,58,1,0,0,0,60000,0,0,0,0,1,14
36,66,1,66,2,4,0,4,99,1,4,1,4
37,60,1,61,2,0,0,4,4,1,4,1,4
36,55,1,53,2,0,50000,6,4,1,13,1,4
36,36,2,0,0,2,0,0,0,0,0,1,4
45,32,2,0,0,0,0,0,0,0,0,1,4
34,57,1,57,2,0,160000,4,4,1,4,1,4
36,39,1,39,2,1,0,5,6,1,4,1,14
36,70,2,0,0,2,0,0,0,0,0,1,11
37,28,1,30,2,0,46000,0,0,9,99,1,4
51,75,1,73,2,2,0,2,3,1,6,1,6
51,32,1,26,2,0,0,0,0,9,99,1,99
51,32,1,29,2,0,0,7,8,1,6,1,1
36,66,1,64,2,0,72000,99,7,1,14,1,14
53,69,1,71,2,0,0,7,6,1,1,1,1
53,35,1,0,0,0,0,0,0,0,0,1,1
53,31,1,31,2,0,60000,7,7,1,1,1,1
21,30,2,0,0,0,52500,0,0,0,0,1,2
41,29,2,0,0,0,0,0,0,0,0,1,3
21,58,1,63,2,0,120000,3,7,1,13,1,13
41,42,1,36,2,4,0,6,4,1,1,1,3
24,74,2,0,0,0,0,0,0,0,0,1,4
24,54,1,50,2,1,0,99,7,1,1,1,4
24,32,1,42,2,0,0,5,7,1,99,1,99
24,82,1,78,2,0,0,5,99,1,10,1,10
24,53,2,0,0,0,0,0,0,0,0,1,10
25,59,1,57,2,0,100000,4,4,1,16,1,16
51,31,1,33,2,1,9999999,7,8,1,1,1,1
25,26,2,0,0,0,1200,0,0,0,0,1,16
25,26,2,0,0,0,0,0,0,0,0,1,16
25,62,1,62,2,0,0,8,7,1,99,1,99
51,34,1,31,2,0,75000,7,7,1,16,1,16
6,74,1,71,2,0,0,7,0,1,1,1,1
6,30,2,0,0,0,0,0,0,0,0,1,2
17,50,2,0,0,1,0,0,0,0,0,1,15
17,29,2,0,0,1,0,0,0,0,0,1,19
17,47,1,44,2,1,0,4,4,1,9,2,1
17,28,1,27,2,2,0,4,4,7,14,1,4
26,69,1,67,2,0,0,6,5,1,4,1,4
48,40,2,0,0,0,140000,0,0,0,0,1,1
26,35,1,31,2,2,40000,7,4,4,6,1,1
26,70,1,67,2,0,0,4,4,1,9,1,1
26,39,1,39,2,1,196000,8,6,1,1,1,1
36,84,2,0,0,0,0,0,0,0,0,1,16
25,25,1,25,2,0,0,4,7,1,99,1,2
25,59,1,58,2,0,0,4,6,1,16,1,1
44,32,1,23,2,0,33000,7,7,1,2,1,2
25,32,1,29,2,2,0,7,7,1,1,1,1
32,78,1,69,2,0,0,7,5,1,4,1,16
25,55,1,0,0,1,180000,0,0,0,0,1,1
6,52,2,0,0,1,155000,0,0,0,0,1,16
6,48,1,49,2,1,160000,7,7,1,4,1,16
6,23,2,0,0,0,0,0,0,0,0,1,15
8,26,1,25,2,0,0,7,7,1,14,1,4
1,54,1,48,2,1,0,4,4,1,6,1,6
13,35,1,35,2,3,0,4,4,1,14,1,14
1,25,1,25,2,0,0,2,3,1,6,1,6
1,37,1,26,2,1,0,4,4,1,6,1,11
48,69,2,0,0,0,0,0,0,0,0,1,15
19,45,1,45,2,2,130000,7,8,1,9,1,9
19,68,1,66,2,0,0,4,4,1,15,1,9
19,54,1,49,2,0,0,7,6,1,10,1,10
48,44,1,41,2,1,52000,8,4,1,14,1,14
19,42,1,42,2,3,0,6,6,1,9,1,4
19,83,1,63,2,0,0,4,4,1,4,1,4
27,64,2,0,0,0,0,0,0,0,0,1,15
19,31,1,30,2,2,0,4,7,1,4,1,4
27,24,2,0,0,0,0,0,0,0,0,1,99
19,66,2,0,0,0,0,0,0,0,0,1,4
19,44,1,0,0,0,0,0,0,0,0,1,4
19,40,1,0,0,0,0,0,0,0,0,1,4
19,41,2,0,0,1,0,0,0,0,0,7,9
45,37,2,0,0,2,0,0,0,0,0,1,4
34,38,1,38,2,2,180000,0,0,1,4,1,4
6,31,2,0,0,0,130000,0,0,0,0,1,4
8,29,1,0,0,0,2200,0,0,0,0,1,99
9,28,1,29,2,1,0,4,4,1,4,1,1
37,26,1,0,0,0,1400,0,0,0,0,1,4
36,26,1,0,0,0,85000,0,0,0,0,1,1
45,66,1,64,2,0,0,7,6,1,4,1,4
9,59,1,59,2,0,195000,7,6,1,4,1,4
45,65,1,54,2,0,0,7,6,1,4,1,4
4,36,1,38,2,2,72000,8,7,1,12,1,9
36,72,2,0,0,0,0,0,0,0,0,1,29
13,51,1,53,2,0,600,4,7,1,3,1,3
21,67,1,0,0,0,0,0,0,0,0,1,99
48,60,2,0,0,0,30420,0,0,0,0,2,4
48,57,2,0,0,1,0,0,0,0,0,2,4
48,56,2,0,0,0,0,0,0,0,0,2,6
48,44,2,0,0,0,0,0,0,0,0,2,15
48,38,2,0,0,0,0,0,0,0,0,2,4
48,36,1,36,2,3,0,3,4,2,6,2,6
48,28,2,0,0,0,0,0,0,0,0,2,15
28,22,1,21,2,3,0,4,4,2,14,2,14
48,20,2,0,0,0,0,0,0,0,0,2,14
48,61,1,0,0,1,0,0,0,0,0,2,4
47,86,2,0,0,0,0,0,0,0,0,2,27
18,69,2,0,0,0,0,0,0,0,0,7,11
21,28,1,0,0,3,0,0,0,0,0,2,1
47,64,1,56,2,0,0,2,2,2,31,2,31
47,62,2,0,0,0,0,0,0,0,0,1,10
42,69,1,62,2,0,0,5,5,1,10,1,10
34,50,1,53,2,2,95000,7,4,1,1,1,12
39,65,1,70,2,0,0,5,5,1,10,1,10
12,45,2,0,0,1,0,0,0,0,0,1,1
39,62,1,58,2,0,0,4,4,1,15,1,15
39,60,1,67,2,2,0,3,4,1,1,1,1
39,39,2,0,0,2,0,0,0,0,0,1,14
39,38,1,0,0,0,0,0,0,0,0,1,14
39,35,2,0,0,1,0,0,0,0,0,1,15
39,32,1,32,2,2,0,8,7,1,10,1,4
39,33,2,0,0,0,0,0,0,0,0,1,3
39,31,2,0,0,0,0,0,0,0,0,1,1
39,64,1,63,2,0,0,4,4,1,13,1,13
39,39,1,36,2,1,0,4,5,1,4,1,4
29,57,1,55,2,0,0,4,4,1,15,1,15
29,37,1,35,2,0,350,99,4,1,15,1,15
29,32,1,32,2,1,65000,6,4,1,15,1,15
17,46,2,0,0,0,0,0,0,0,0,1,14
17,70,1,68,2,0,0,2,3,1,6,1,6
17,54,1,51,2,0,0,4,4,1,10,1,9
17,50,1,44,2,0,126000,4,4,1,15,1,15
17,43,1,0,0,0,0,0,0,0,0,1,15
17,32,1,36,2,0,80400,4,4,1,1,1,1
17,27,1,0,0,0,0,0,0,0,0,1,1
4,75,2,0,0,0,0,0,0,0,0,1,11
4,52,1,51,2,0,0,4,4,1,1,1,1
4,70,1,0,0,0,0,0,0,0,0,1,6
4,25,2,0,0,1,0,0,0,0,0,1,14
4,49,1,49,2,2,75000,5,2,1,14,1,14
4,29,1,27,2,0,0,7,4,1,1,1,1
18,71,1,64,2,0,0,4,4,1,13,1,13
18,70,2,0,0,0,0,0,0,0,0,1,13
18,67,2,0,0,0,0,0,0,0,0,1,11
18,65,2,0,0,0,0,0,0,0,0,1,11
18,62,1,0,0,0,0,0,0,0,0,1,11
12,44,2,0,0,0,0,0,0,0,0,1,11
42,47,1,42,2,0,0,4,3,1,1,1,6
18,40,1,35,2,3,0,2,2,1,1,1,1
18,38,1,33,2,3,35000,6,8,1,30,1,30
18,34,1,33,2,0,0,99,99,1,1,1,1
18,25,2,0,0,0,0,0,0,0,0,1,2
47,22,2,0,0,0,48000,0,0,0,0,1,6
18,32,2,0,0,2,0,0,0,0,0,1,15
18,29,2,0,0,3,0,0,0,0,0,1,1
18,55,1,59,2,0,0,3,2,1,1,1,1
18,41,1,40,2,3,0,3,4,1,1,1,1
18,39,1,38,2,2,0,4,4,1,1,1,1
12,29,1,29,2,6,0,2,6,1,6,1,6
12,27,1,31,2,4,0,4,7,1,14,1,2
47,46,1,44,2,0,72000,4,3,1,6,1,6
18,52,1,42,2,1,0,2,4,1,13,1,11
18,42,2,33,2,0,0,7,4,1,1,1,15
18,50,1,57,2,0,0,2,2,1,6,1,4
18,51,1,47,2,1,0,0,0,1,1,9,1
18,47,1,42,2,2,0,4,4,1,30,1,30
18,40,1,35,2,4,0,5,7,1,1,1,1
18,30,1,31,2,2,70000,6,3,1,1,1,1
18,32,1,29,2,3,83000,4,4,1,15,1,15
13,38,1,39,2,0,65000,4,6,1,2,1,15
18,28,1,27,2,0,0,5,6,1,15,1,15
18,39,1,47,2,1,0,4,4,1,5,1,1
18,37,1,37,2,3,57000,7,7,1,14,1,14
12,37,1,23,2,0,0,99,4,1,15,1,14
18,42,1,38,2,2,0,4,7,1,1,1,10
18,91,1,0,0,0,0,0,0,0,0,1,1
18,68,1,65,2,1,0,3,2,1,9,1,1
35,67,1,61,2,0,0,3,4,1,9,1,11
18,64,2,0,0,0,0,0,0,0,0,1,6
18,58,2,0,0,0,45000,0,0,0,0,1,1
35,42,1,43,2,2,78000,7,7,1,18,1,18
18,45,1,46,2,1,1000,2,4,1,1,1,1
18,44,2,0,0,0,0,0,0,0,0,1,14
18,39,1,33,2,2,0,5,7,1,9,1,1
18,30,1,0,0,0,0,0,0,0,0,1,2
18,28,1,29,2,1,0,4,4,3,14,1,1
18,26,2,0,0,0,0,0,0,0,0,1,1
18,38,1,38,2,1,0,3,2,1,1,1,1
6,33,2,0,0,3,0,0,0,0,0,1,14
35,41,1,37,2,2,0,99,6,1,1,1,6
18,46,1,44,2,0,0,4,2,1,14,1,1
55,33,1,39,2,1,0,0,3,1,1,2,6
18,34,1,32,2,1,0,4,4,1,1,1,4
18,62,1,64,2,0,800,99,99,1,13,1,9
18,40,1,42,2,1,800,5,4,1,14,1,14
18,64,2,0,0,2,0,0,0,0,0,1,14
18,84,2,0,0,0,0,0,0,0,0,1,13
18,65,2,0,0,0,0,0,0,0,0,1,15
18,60,2,0,0,0,0,0,0,0,0,1,6
18,58,2,65,2,0,0,4,7,1,4,1,99
18,48,1,0,0,0,0,0,0,0,0,1,1
18,45,1,51,2,0,0,4,4,1,3,1,3
32,38,2,0,0,0,0,0,0,0,0,1,1
18,34,1,34,2,3,0,4,4,1,14,1,14
18,34,1,0,0,0,0,0,0,0,0,1,13
18,23,1,0,0,0,0,0,0,0,0,1,1
18,21,1,0,0,0,0,0,0,0,0,1,14
18,69,1,63,2,0,0,2,3,1,13,1,13
18,38,1,39,2,4,68000,7,4,1,14,1,6
48,57,2,0,0,0,0,0,0,0,0,1,1
5,55,1,47,2,0,65000,99,99,1,31,1,31
18,49,1,48,2,0,0,5,6,1,15,1,15
26,34,1,36,2,3,0,4,6,1,15,1,14
48,27,2,0,0,0,27000,0,0,0,0,2,1
8,69,2,0,0,0,0,0,0,0,0,1,6
18,59,1,31,2,1,2000,4,7,1,15,1,15
55,23,1,24,2,0,0,7,8,1,14,1,14
18,64,1,0,0,0,0,0,0,0,0,1,13
12,68,2,0,0,0,0,0,0,0,0,1,13
37,60,1,0,0,0,120000,0,0,0,0,1,12
37,55,1,49,2,0,0,99,99,1,14,1,14
21,30,1,0,0,1,0,0,0,0,0,1,14
21,42,1,40,2,1,75000,4,4,1,15,1,15
21,73,1,69,2,0,0,1,3,1,6,1,6
21,53,2,0,0,0,0,0,0,0,0,1,12
21,58,2,0,0,2,0,0,0,0,0,1,6
20,36,1,30,2,3,73000,2,6,1,15,1,15
36,64,1,61,2,0,0,4,4,1,1,1,1
36,42,1,40,2,1,92000,4,4,1,10,1,10
5,97,2,0,0,0,0,0,0,0,0,1,13
32,61,2,0,0,0,0,0,0,0,0,1,15
6,63,1,54,2,0,0,4,4,1,15,1,15
32,40,1,0,0,2,0,0,0,0,0,1,14
6,38,2,0,0,0,0,0,0,0,0,1,15
45,65,1,62,2,0,0,6,6,1,4,2,6
45,72,1,71,2,0,0,1,2,2,6,2,6
45,70,1,67,2,0,0,99,6,2,6,2,6
45,50,1,0,0,0,0,0,0,0,0,2,15
